Date,Public Health Unit,Cases by episode date,7 day rolling average: Cases by episode date,Cases rate by episode date,Cases by reported date,7 day rolling average: Cases by reported date,Cases rate by reported date,Hospitalizations by episode date,Hospitalizations rate by episode date,Hospitalizations by reported date,Hospalizations rate by reported date,Deaths,Deaths rate
"November 19, 2020",Ontario,1546,1694,10.5,1503,1629,10.2,59,0.4,48,0.3,19,0.1
"November 20, 2020",Ontario,1604,1718,10.9,1637,1613,11.1,59,0.4,58,0.4,19,0.1
"November 21, 2020",Ontario,1440,1738,9.8,1500,1638,10.2,43,0.3,45,0.3,18,0.1
"November 22, 2020",Ontario,1407,1755,9.5,1320,1639,9,61,0.4,54,0.4,19,0.1
"November 23, 2020",Ontario,1920,1769,13,1367,1641,9.3,66,0.4,65,0.4,23,0.2
"November 24, 2020",Ontario,1833,1822,12.4,1411,1645,9.6,62,0.4,61,0.4,16,0.1
"November 25, 2020",Ontario,1978,1860,13.4,1696,1670,11.5,76,0.5,78,0.5,24,0.2
"November 26, 2020",Ontario,1794,1915,12.2,1857,1704,12.6,71,0.5,67,0.5,18,0.1
"November 27, 2020",Ontario,1804,1955,12.2,1761,1761,12,84,0.6,61,0.4,19,0.1
"November 28, 2020",Ontario,1798,1988,12.2,1725,1782,11.7,70,0.5,62,0.4,19,0.1
"November 29, 2020",Ontario,1635,2046,11.1,1677,1818,11.4,72,0.5,64,0.4,18,0.1
"November 30, 2020",Ontario,2100,2084,14.3,1631,1877,11.1,76,0.5,78,0.5,21,0.1
"December 1, 2020",Ontario,2022,2113,13.7,1815,1920,12.3,86,0.6,64,0.4,27,0.2
"December 2, 2020",Ontario,1972,2144,13.4,1757,1986,11.9,84,0.6,72,0.5,26,0.2
"December 3, 2020",Ontario,1992,2143,13.5,1823,1996,12.4,96,0.7,77,0.5,16,0.1
"December 4, 2020",Ontario,1949,2175,13.2,1890,1990,12.8,76,0.5,79,0.5,21,0.1
"December 5, 2020",Ontario,1723,2199,11.7,2089,2011,14.2,79,0.5,92,0.6,23,0.2
"December 6, 2020",Ontario,1780,2187,12.1,1732,2071,11.8,66,0.4,78,0.5,26,0.2
"December 7, 2020",Ontario,2273,2210,15.4,1779,2080,12.1,71,0.5,81,0.5,20,0.1
"December 8, 2020",Ontario,2188,2239,14.8,1865,2104,12.7,99,0.7,79,0.5,32,0.2
"December 9, 2020",Ontario,2217,2266,15,1907,2112,12.9,90,0.6,71,0.5,34,0.2
"December 10, 2020",Ontario,2114,2306,14.3,1892,2136,12.8,80,0.5,93,0.6,21,0.1
"December 11, 2020",Ontario,2205,2326,15,1914,2148,13,116,0.8,78,0.5,23,0.2
"December 12, 2020",Ontario,2040,2367,13.8,1972,2152,13.4,93,0.6,95,0.6,41,0.3
"December 13, 2020",Ontario,1963,2419,13.3,1981,2132,13.4,89,0.6,80,0.5,28,0.2
"December 14, 2020",Ontario,2578,2449,17.5,2057,2173,14,104,0.7,70,0.5,31,0.2
"December 15, 2020",Ontario,2350,2499,15.9,2248,2218,15.3,85,0.6,102,0.7,39,0.3
"December 16, 2020",Ontario,2495,2525,16.9,2312,2281,15.7,109,0.7,95,0.6,26,0.2
"December 17, 2020",Ontario,2220,2571,15.1,2375,2347,16.1,101,0.7,101,0.7,34,0.2
"December 18, 2020",Ontario,2314,2588,15.7,2415,2426,16.4,92,0.6,95,0.6,43,0.3
"December 19, 2020",Ontario,2114,2606,14.3,2275,2508,15.4,93,0.6,91,0.6,37,0.3
"December 20, 2020",Ontario,2133,2618,14.5,2338,2557,15.9,97,0.7,108,0.7,35,0.2
"December 21, 2020",Ontario,2736,2646,18.6,2162,2616,14.7,116,0.8,89,0.6,38,0.3
"December 22, 2020",Ontario,2560,2671,17.4,2552,2633,17.3,116,0.8,126,0.9,46,0.3
"December 23, 2020",Ontario,2752,2706,18.7,2220,2682,15.1,112,0.8,101,0.7,39,0.3
"December 24, 2020",Ontario,2737,2748,18.6,1922,2667,13,120,0.8,94,0.6,47,0.3
"December 25, 2020",Ontario,2397,2832,16.3,2183,2593,14.8,107,0.7,77,0.5,32,0.2
"December 26, 2020",Ontario,3134,2846,21.3,2247,2555,15.3,135,0.9,112,0.8,47,0.3
"December 27, 2020",Ontario,3151,3012,21.4,2140,2551,14.5,123,0.8,105,0.7,41,0.3
"December 28, 2020",Ontario,3628,3178,24.6,2741,2519,18.6,124,0.8,115,0.8,36,0.2
"December 29, 2020",Ontario,3306,3324,22.4,3193,2613,21.7,130,0.9,125,0.8,49,0.3
"December 30, 2020",Ontario,3158,3446,21.4,2807,2718,19.1,127,0.9,108,0.7,46,0.3
"December 31, 2020",Ontario,3263,3512,22.1,3411,2814,23.2,148,1,135,0.9,51,0.3
"January 1, 2019",Ontario,3146,3598,21.4,3277,3057,22.2,140,1,136,0.9,54,0.4
"January 2, 2021",Ontario,3236,3720,22,2886,3235,19.6,110,0.7,120,0.8,42,0.3
"January 3, 2021",Ontario,3090,3737,21,3301,3340,22.4,122,0.8,124,0.8,48,0.3
"January 4, 2021",Ontario,3859,3727,26.2,3139,3529,21.3,164,1.1,129,0.9,56,0.4
"January 5, 2021",Ontario,3299,3765,22.4,3326,3594,22.6,116,0.8,156,1.1,52,0.4
"January 6, 2021",Ontario,3312,3763,22.5,3738,3616,25.4,146,1,141,1,52,0.4
"January 7, 2021",Ontario,2934,3789,19.9,4168,3768,28.3,136,0.9,175,1.2,49,0.3
"January 8, 2021",Ontario,2890,3735,19.6,3822,3891,25.9,129,0.9,127,0.9,47,0.3
"January 9, 2021",Ontario,2551,3693,17.3,3378,3980,22.9,109,0.7,149,1,63,0.4
"January 10, 2021",Ontario,2312,3581,15.7,3101,4061,21,112,0.8,108,0.7,52,0.4
"January 11, 2021",Ontario,2924,3454,19.8,2842,4028,19.3,122,0.8,126,0.9,51,0.3
"January 12, 2021",Ontario,2538,3302,17.2,3172,3980,21.5,117,0.8,158,1.1,44,0.3
"January 13, 2021",Ontario,2680,3177,18.2,3337,3954,22.6,115,0.8,135,0.9,56,0.4
"January 14, 2021",Ontario,2521,3074,17.1,2992,3889,20.3,136,0.9,111,0.8,46,0.3
"January 15, 2021",Ontario,2520,3007,17.1,3210,3697,21.8,92,0.6,139,0.9,55,0.4
"January 16, 2021",Ontario,2094,2946,14.2,2730,3597,18.5,77,0.5,120,0.8,65,0.4
"January 17, 2021",Ontario,1967,2872,13.4,2086,3491,14.2,87,0.6,83,0.6,78,0.5
"January 18, 2021",Ontario,2432,2815,16.5,2401,3326,16.3,105,0.7,102,0.7,56,0.4
"January 19, 2021",Ontario,2110,2735,14.3,2416,3254,16.4,105,0.7,113,0.8,64,0.4
"January 20, 2021",Ontario,2048,2665,13.9,2760,3130,18.7,92,0.6,131,0.9,55,0.4
"January 21, 2021",Ontario,1954,2562,13.3,2346,3036,15.9,114,0.8,109,0.7,65,0.4
"January 22, 2021",Ontario,1917,2469,13,2471,2930,16.8,77,0.5,107,0.7,55,0.4
"January 23, 2021",Ontario,1651,2371,11.2,1926,2810,13.1,86,0.6,81,0.5,56,0.4
"January 24, 2021",Ontario,1438,2299,9.8,1788,2679,12.1,96,0.7,95,0.6,52,0.4
"January 25, 2021",Ontario,1853,2212,12.6,1623,2630,11,109,0.7,100,0.7,54,0.4
"January 26, 2021",Ontario,1702,2118,11.6,1896,2503,12.9,92,0.6,88,0.6,63,0.4
"January 27, 2021",Ontario,1685,2051,11.4,1963,2418,13.3,65,0.4,116,0.8,48,0.3
"January 28, 2021",Ontario,1515,1992,10.3,1958,2288,13.3,92,0.6,97,0.7,47,0.3
"January 29, 2021",Ontario,1436,1920,9.7,1878,2224,12.7,76,0.5,88,0.6,51,0.3
"January 30, 2021",Ontario,1234,1842,8.4,1658,2128,11.3,64,0.4,64,0.4,54,0.4
"January 31, 2021",Ontario,1068,1774,7.2,1453,2084,9.9,50,0.3,76,0.5,42,0.3
"February 1, 2021",Ontario,1607,1713,10.9,1259,2029,8.5,96,0.7,51,0.3,40,0.3
"February 2, 2021",Ontario,1336,1673,9.1,1446,1970,9.8,75,0.5,73,0.5,48,0.3
"February 3, 2021",Ontario,1354,1613,9.2,1493,1896,10.1,77,0.5,84,0.6,35,0.2
"February 4, 2021",Ontario,1227,1559,8.3,1380,1820,9.4,64,0.4,87,0.6,39,0.3
"February 5, 2021",Ontario,1242,1512,8.4,1503,1725,10.2,66,0.4,72,0.5,26,0.2
"February 6, 2021",Ontario,1053,1480,7.1,1244,1664,8.4,50,0.3,69,0.5,29,0.2
"February 7, 2021",Ontario,967,1451,6.6,1105,1596,7.5,46,0.3,66,0.4,20,0.1
"February 8, 2021",Ontario,1292,1434,8.8,963,1540,6.5,64,0.4,64,0.4,31,0.2
"February 9, 2021",Ontario,1127,1383,7.6,1132,1491,7.7,57,0.4,51,0.3,30,0.2
"February 10, 2021",Ontario,1142,1349,7.8,1298,1440,8.8,82,0.6,67,0.5,31,0.2
"February 11, 2021",Ontario,1050,1314,7.1,1220,1408,8.3,66,0.4,66,0.4,18,0.1
"February 12, 2021",Ontario,1132,1285,7.7,1185,1382,8,80,0.5,58,0.4,26,0.2
"February 13, 2021",Ontario,966,1267,6.6,998,1330,6.8,67,0.5,60,0.4,15,0.1
"February 14, 2021",Ontario,885,1253,6,933,1290,6.3,49,0.3,59,0.4,30,0.2
"February 15, 2021",Ontario,1058,1240,7.2,858,1262,5.8,57,0.4,70,0.5,18,0.1
"February 16, 2021",Ontario,1065,1202,7.2,999,1245,6.8,53,0.4,52,0.4,19,0.1
"February 17, 2021",Ontario,1151,1192,7.8,1100,1223,7.5,62,0.4,53,0.4,28,0.2
"February 18, 2021",Ontario,1149,1193,7.8,1196,1191,8.1,64,0.4,68,0.5,18,0.1
"February 19, 2021",Ontario,1102,1209,7.5,1222,1187,8.3,41,0.3,69,0.5,17,0.1
"February 20, 2021",Ontario,977,1204,6.6,1148,1193,7.8,49,0.3,52,0.4,16,0.1
"February 21, 2021",Ontario,909,1206,6.2,989,1217,6.7,44,0.3,46,0.3,14,0.1
"February 22, 2021",Ontario,1175,1210,8,905,1226,6.1,62,0.4,48,0.3,14,0.1
"February 23, 2021",Ontario,1170,1229,7.9,1126,1234,7.6,70,0.5,59,0.4,19,0.1
"February 24, 2021",Ontario,1128,1246,7.7,1189,1255,8.1,58,0.4,67,0.5,12,0.1
"February 25, 2021",Ontario,1066,1242,7.2,1242,1269,8.4,61,0.4,73,0.5,15,0.1
"February 26, 2021",Ontario,1131,1229,7.7,1113,1277,7.6,46,0.3,49,0.3,15,0.1
"February 27, 2021",Ontario,1087,1234,7.4,1118,1259,7.6,42,0.3,48,0.3,7,0
"February 28, 2021",Ontario,1036,1252,7,1002,1254,6.8,59,0.4,31,0.2,10,0.1
"March 1, 2021",Ontario,1431,1272,9.7,915,1256,6.2,93,0.6,57,0.4,13,0.1
"March 2, 2021",Ontario,1267,1314,8.6,1117,1258,7.6,58,0.4,72,0.5,18,0.1
"March 3, 2021",Ontario,1314,1330,8.9,1131,1256,7.7,66,0.4,57,0.4,13,0.1
"March 4, 2021",Ontario,1197,1360,8.1,1235,1247,8.4,57,0.4,66,0.4,8,0.1
"March 5, 2021",Ontario,1370,1382,9.3,1253,1246,8.5,66,0.4,49,0.3,12,0.1
"March 6, 2021",Ontario,1194,1421,8.1,1281,1269,8.7,53,0.4,64,0.4,13,0.1
"March 7, 2021",Ontario,1192,1438,8.1,1255,1295,8.5,62,0.4,71,0.5,12,0.1
"March 8, 2021",Ontario,1500,1464,10.2,1179,1337,8,106,0.7,67,0.5,15,0.1
"March 9, 2021",Ontario,1466,1475,9.9,1237,1380,8.4,75,0.5,66,0.4,12,0.1
"March 10, 2021",Ontario,1646,1507,11.2,1351,1399,9.2,89,0.6,74,0.5,12,0.1
"March 11, 2021",Ontario,1408,1562,9.6,1463,1435,9.9,80,0.5,75,0.5,13,0.1
"March 12, 2021",Ontario,1509,1596,10.2,1598,1472,10.8,86,0.6,83,0.6,12,0.1
"March 13, 2021",Ontario,1376,1619,9.3,1398,1529,9.5,72,0.5,71,0.5,10,0.1
"March 14, 2021",Ontario,1305,1648,8.9,1235,1548,8.4,76,0.5,63,0.4,7,0
"March 15, 2021",Ontario,1930,1667,13.1,1201,1545,8.2,94,0.6,67,0.5,10,0.1
"March 16, 2021",Ontario,1839,1737,12.5,1541,1548,10.5,89,0.6,84,0.6,13,0.1
"March 17, 2021",Ontario,2000,1798,13.6,1707,1598,11.6,122,0.8,92,0.6,13,0.1
"March 18, 2021",Ontario,1806,1856,12.3,1768,1656,12,92,0.6,98,0.7,11,0.1
"March 19, 2021",Ontario,1978,1921,13.4,1814,1706,12.3,98,0.7,92,0.6,18,0.1
"March 20, 2021",Ontario,1913,1997,13,1755,1741,11.9,96,0.7,80,0.5,4,0
"March 21, 2021",Ontario,1842,2085,12.5,1593,1799,10.8,92,0.6,77,0.5,8,0.1
"March 22, 2021",Ontario,2406,2173,16.3,1755,1858,11.9,121,0.8,103,0.7,15,0.1
"March 23, 2021",Ontario,2490,2250,16.9,1833,1948,12.4,115,0.8,95,0.6,14,0.1
"March 24, 2021",Ontario,2656,2357,18,2184,1996,14.8,126,0.9,92,0.6,19,0.1
"March 25, 2021",Ontario,2392,2464,16.2,2237,2074,15.2,120,0.8,126,0.9,17,0.1
"March 26, 2021",Ontario,2579,2560,17.5,2567,2150,17.4,126,0.9,127,0.9,18,0.1
"March 27, 2021",Ontario,2452,2658,16.6,2220,2273,15.1,132,0.9,109,0.7,16,0.1
"March 28, 2021",Ontario,2404,2746,16.3,2241,2349,15.2,122,0.8,102,0.7,18,0.1
"March 29, 2021",Ontario,3138,2837,21.3,2212,2455,15,156,1.1,100,0.7,19,0.1
"March 30, 2021",Ontario,3041,2957,20.6,2502,2530,17,148,1,145,1,15,0.1
"March 31, 2021",Ontario,3088,3047,21,2869,2639,19.5,174,1.2,143,1,17,0.1
"April 1, 2021",Ontario,3807,3117,25.8,2981,2751,20.2,229,1.6,147,1,17,0.1
"April 2, 2021",Ontario,3379,3348,22.9,3084,2872,20.9,183,1.2,179,1.2,12,0.1
"April 3, 2021",Ontario,3391,3479,23,3054,2957,20.7,178,1.2,147,1,12,0.1
"April 4, 2021",Ontario,3469,3632,23.5,2921,3093,19.8,183,1.2,174,1.2,26,0.2
"April 5, 2021",Ontario,4688,3806,31.8,2927,3204,19.9,224,1.5,173,1.2,20,0.1
"April 6, 2021",Ontario,4704,4059,31.9,3403,3320,23.1,213,1.4,210,1.4,13,0.1
"April 7, 2021",Ontario,4719,4331,32,3763,3468,25.5,218,1.5,178,1.2,25,0.2
"April 8, 2021",Ontario,4473,4597,30.4,3909,3614,26.5,225,1.5,166,1.1,18,0.1
"April 9, 2021",Ontario,4557,4706,30.9,3938,3765,26.7,214,1.5,191,1.3,30,0.2
"April 10, 2021",Ontario,4427,4898,30,4720,3904,32,227,1.5,211,1.4,23,0.2
"April 11, 2021",Ontario,3868,5067,26.3,3982,4176,27,189,1.3,186,1.3,22,0.1
"April 12, 2021",Ontario,4517,5132,30.7,4024,4350,27.3,236,1.6,229,1.6,29,0.2
"April 13, 2021",Ontario,4153,5104,28.2,4279,4529,29,205,1.4,213,1.4,36,0.2
"April 14, 2021",Ontario,4255,5015,28.9,5067,4672,34.4,210,1.4,211,1.4,23,0.2
"April 15, 2021",Ontario,4044,4939,27.4,4831,4885,32.8,244,1.7,265,1.8,24,0.2
"April 16, 2021",Ontario,4019,4869,27.3,3898,5035,26.5,194,1.3,238,1.6,22,0.1
"April 17, 2021",Ontario,3773,4781,25.6,4802,5029,32.6,177,1.2,227,1.5,33,0.2
"April 18, 2021",Ontario,3477,4674,23.6,4281,5042,29.1,181,1.2,211,1.4,31,0.2
"April 19, 2021",Ontario,4255,4610,28.9,3680,5091,25,208,1.4,214,1.5,31,0.2
"April 20, 2021",Ontario,3930,4568,26.7,3985,5035,27,188,1.3,226,1.5,25,0.2
"April 21, 2021",Ontario,3851,4531,26.1,4009,4987,27.2,196,1.3,198,1.3,22,0.1
"April 22, 2021",Ontario,3492,4465,23.7,4507,4814,30.6,165,1.1,194,1.3,43,0.3
"April 23, 2021",Ontario,3759,4375,25.5,4062,4761,27.6,187,1.3,187,1.3,29,0.2
"April 24, 2021",Ontario,3243,4333,22,3821,4788,25.9,150,1,175,1.2,34,0.2
"April 25, 2021",Ontario,2937,4246,19.9,3649,4628,24.8,157,1.1,170,1.2,34,0.2
"April 26, 2021",Ontario,3618,4158,24.6,3137,4525,21.3,166,1.1,165,1.1,38,0.3
"April 27, 2021",Ontario,3317,4054,22.5,3510,4436,23.8,127,0.9,164,1.1,33,0.2
"April 28, 2021",Ontario,3532,3954,24,4014,4358,27.2,161,1.1,177,1.2,30,0.2
"April 29, 2021",Ontario,3001,3902,20.4,3817,4359,25.9,143,1,177,1.2,21,0.1
"April 30, 2021",Ontario,3177,3822,21.6,3380,4247,22.9,144,1,180,1.2,24,0.2
"May 1, 2021",Ontario,3057,3727,20.7,3696,4135,25.1,142,1,160,1.1,34,0.2
"May 2, 2021",Ontario,2487,3696,16.9,2952,4115,20,114,0.8,125,0.8,23,0.2
"May 3, 2021",Ontario,3079,3623,20.9,2602,4001,17.7,131,0.9,120,0.8,30,0.2
"May 4, 2021",Ontario,2814,3535,19.1,2895,3914,19.6,115,0.8,153,1,30,0.2
"May 5, 2021",Ontario,2816,3453,19.1,3277,3813,22.2,131,0.9,160,1.1,24,0.2
"May 6, 2021",Ontario,2429,3336,16.5,3364,3693,22.8,107,0.7,128,0.9,33,0.2
"May 7, 2021",Ontario,2461,3242,16.7,2959,3619,20.1,130,0.9,131,0.9,36,0.2
"May 8, 2021",Ontario,2201,3125,14.9,2702,3550,18.3,96,0.7,129,0.9,33,0.2
"May 9, 2021",Ontario,1965,2986,13.3,2284,3388,15.5,91,0.6,121,0.8,22,0.1
"May 10, 2021",Ontario,2497,2900,16.9,2077,3279,14.1,115,0.8,101,0.7,21,0.1
"May 11, 2021",Ontario,2211,2805,15,2565,3193,17.4,113,0.8,101,0.7,26,0.2
"May 12, 2021",Ontario,2193,2707,14.9,2591,3139,17.6,86,0.6,120,0.8,32,0.2
"May 13, 2021",Ontario,1965,2605,13.3,2350,3027,15.9,81,0.5,95,0.6,23,0.2
"May 14, 2021",Ontario,1939,2529,13.2,2449,2862,16.6,77,0.5,100,0.7,12,0.1
"May 15, 2021",Ontario,1786,2444,12.1,2209,2778,15,83,0.6,89,0.6,19,0.1
"May 16, 2021",Ontario,1543,2376,10.5,1690,2698,11.5,63,0.4,78,0.5,18,0.1
"May 17, 2021",Ontario,1908,2308,12.9,1612,2601,10.9,88,0.6,82,0.6,20,0.1
"May 18, 2021",Ontario,1702,2211,11.6,1929,2525,13.1,77,0.5,104,0.7,22,0.1
"May 19, 2021",Ontario,1535,2128,10.4,2132,2421,14.5,65,0.4,99,0.7,23,0.2
"May 20, 2021",Ontario,1465,2021,9.9,1815,2346,12.3,72,0.5,93,0.6,22,0.1
"May 21, 2021",Ontario,1318,1939,8.9,1868,2259,12.7,64,0.4,69,0.5,17,0.1
"May 22, 2021",Ontario,1085,1838,7.4,1598,2164,10.8,48,0.3,74,0.5,29,0.2
"May 23, 2021",Ontario,878,1723,6,1210,2064,8.2,50,0.3,54,0.4,13,0.1
"May 24, 2021",Ontario,945,1615,6.4,1016,1986,6.9,49,0.3,60,0.4,14,0.1
"May 25, 2021",Ontario,1038,1458,7,987,1889,6.7,40,0.3,61,0.4,20,0.1
"May 26, 2021",Ontario,877,1349,6,1207,1735,8.2,52,0.4,47,0.3,19,0.1
"May 27, 2021",Ontario,880,1242,6,1224,1584,8.3,39,0.3,54,0.4,17,0.1
"May 28, 2021",Ontario,818,1146,5.6,1057,1487,7.2,44,0.3,51,0.3,27,0.2
"May 29, 2021",Ontario,619,1065,4.2,1056,1355,7.2,42,0.3,38,0.3,22,0.1
"May 30, 2021",Ontario,572,989,3.9,705,1266,4.8,35,0.2,40,0.3,14,0.1
"May 31, 2021",Ontario,727,939,4.9,665,1184,4.5,42,0.3,48,0.3,17,0.1
"June 1, 2021",Ontario,724,903,4.9,809,1127,5.5,40,0.3,44,0.3,10,0.1
"June 2, 2021",Ontario,696,852,4.7,860,1098,5.8,53,0.4,40,0.3,16,0.1
"June 3, 2021",Ontario,592,822,4,855,1041,5.8,25,0.2,50,0.3,10,0.1
"June 4, 2021",Ontario,529,775,3.6,709,981,4.8,37,0.3,35,0.2,13,0.1
"June 5, 2021",Ontario,505,728,3.4,608,924,4.1,36,0.2,45,0.3,15,0.1
"June 6, 2021",Ontario,381,709,2.6,489,851,3.3,14,0.1,38,0.3,10,0.1
"June 7, 2021",Ontario,541,678,3.7,419,816,2.8,31,0.2,25,0.2,10,0.1
"June 8, 2021",Ontario,470,648,3.2,513,775,3.5,24,0.2,28,0.2,6,0
"June 9, 2021",Ontario,446,606,3,596,727,4,34,0.2,34,0.2,11,0.1
"June 10, 2021",Ontario,418,566,2.8,511,684,3.5,24,0.2,28,0.2,2,0
"June 11, 2021",Ontario,394,537,2.7,522,628,3.5,29,0.2,36,0.2,1,0
"June 12, 2021",Ontario,344,515,2.3,434,597,2.9,25,0.2,30,0.2,5,0
"June 13, 2021",Ontario,302,489,2,350,569,2.4,25,0.2,28,0.2,9,0.1
"June 14, 2021",Ontario,383,476,2.6,353,546,2.4,22,0.1,23,0.2,8,0.1
"June 15, 2021",Ontario,323,450,2.2,373,535,2.5,16,0.1,21,0.1,5,0
"June 16, 2021",Ontario,291,426,2,369,512,2.5,24,0.2,27,0.2,4,0
"June 17, 2021",Ontario,246,401,1.7,351,475,2.4,17,0.1,24,0.2,9,0.1
"June 18, 2021",Ontario,279,373,1.9,330,449,2.2,24,0.2,21,0.1,4,0
"June 19, 2021",Ontario,225,354,1.5,291,418,2,18,0.1,25,0.2,2,0
"June 20, 2021",Ontario,215,335,1.5,261,395,1.8,15,0.1,17,0.1,8,0.1
"June 21, 2021",Ontario,284,320,1.9,200,380,1.4,18,0.1,18,0.1,7,0
"June 22, 2021",Ontario,279,304,1.9,276,355,1.9,20,0.1,24,0.2,3,0
"June 23, 2021",Ontario,270,297,1.8,295,339,2,19,0.1,18,0.1,8,0.1
"June 24, 2021",Ontario,241,294,1.6,298,327,2,21,0.1,20,0.1,4,0
"June 25, 2021",Ontario,227,293,1.5,305,319,2.1,16,0.1,24,0.2,1,0
"June 26, 2021",Ontario,175,284,1.2,247,314,1.7,14,0.1,25,0.2,6,0
"June 27, 2021",Ontario,187,276,1.3,209,307,1.4,16,0.1,12,0.1,6,0
"June 28, 2021",Ontario,241,272,1.6,184,299,1.2,19,0.1,18,0.1,2,0
"June 29, 2021",Ontario,184,264,1.2,243,296,1.6,17,0.1,19,0.1,6,0
"June 30, 2021",Ontario,237,249,1.6,235,291,1.6,23,0.2,22,0.1,2,0
"July 1, 2021",Ontario,144,244,1,189,281,1.3,17,0.1,14,0.1,5,0
"July 2, 2021",Ontario,191,228,1.3,197,263,1.3,10,0.1,14,0.1,5,0
"July 3, 2021",Ontario,165,222,1.1,217,246,1.5,20,0.1,17,0.1,3,0
"July 4, 2021",Ontario,163,220,1.1,158,241,1.1,15,0.1,19,0.1,4,0
"July 5, 2021",Ontario,201,216,1.4,129,232,0.9,18,0.1,18,0.1,6,0
"July 6, 2021",Ontario,166,210,1.1,229,223,1.6,13,0.1,13,0.1,5,0
"July 7, 2021",Ontario,168,207,1.1,224,221,1.5,11,0.1,20,0.1,5,0
"July 8, 2021",Ontario,128,196,0.9,162,219,1.1,12,0.1,16,0.1,7,0
"July 9, 2021",Ontario,160,193,1.1,171,215,1.2,13,0.1,12,0.1,5,0
"July 10, 2021",Ontario,136,188,0.9,153,211,1,9,0.1,12,0.1,4,0
"July 11, 2021",Ontario,136,183,0.9,124,200,0.8,8,0.1,12,0.1,4,0
"July 12, 2021",Ontario,193,179,1.3,111,195,0.8,21,0.1,11,0.1,5,0
"July 13, 2021",Ontario,164,177,1.1,157,192,1.1,12,0.1,19,0.1,8,0.1
"July 14, 2021",Ontario,176,177,1.2,140,180,1,7,0,9,0.1,3,0
"July 15, 2021",Ontario,138,178,0.9,178,166,1.2,3,0,6,0,3,0
"July 16, 2021",Ontario,165,180,1.1,179,169,1.2,8,0.1,9,0.1,6,0
"July 17, 2021",Ontario,139,181,0.9,155,170,1.1,3,0,8,0.1,0,0
"July 18, 2021",Ontario,157,181,1.1,122,170,0.8,6,0,9,0.1,2,0
"July 19, 2021",Ontario,171,185,1.2,131,170,0.9,4,0,6,0,2,0
"July 20, 2021",Ontario,193,181,1.3,167,173,1.1,13,0.1,4,0,3,0
"July 21, 2021",Ontario,157,186,1.1,179,175,1.2,6,0,3,0,3,0
"July 22, 2021",Ontario,147,183,1,193,181,1.3,13,0.1,8,0.1,2,0
"July 23, 2021",Ontario,205,184,1.4,169,184,1.1,17,0.1,12,0.1,0,0
"July 24, 2021",Ontario,137,191,0.9,145,182,1,8,0.1,8,0.1,3,0
"July 25, 2021",Ontario,180,191,1.2,136,181,0.9,8,0.1,6,0,2,0
"July 26, 2021",Ontario,240,194,1.6,127,183,0.9,6,0,11,0.1,0,0
"July 27, 2021",Ontario,220,206,1.5,171,182,1.2,7,0,8,0.1,3,0
"July 28, 2021",Ontario,233,210,1.6,234,183,1.6,10,0.1,10,0.1,3,0
"July 29, 2021",Ontario,218,222,1.5,250,192,1.7,13,0.1,16,0.1,4,0
"July 30, 2021",Ontario,203,234,1.4,234,201,1.6,10,0.1,3,0,4,0
"July 31, 2021",Ontario,214,234,1.5,197,212,1.3,7,0,10,0.1,0,0
"August 1, 2021",Ontario,281,246,1.9,151,220,1,21,0.1,12,0.1,3,0
"August 2, 2021",Ontario,350,263,2.4,137,223,0.9,13,0.1,2,0,0,0
"August 3, 2021",Ontario,396,281,2.7,207,224,1.4,16,0.1,12,0.1,2,0
"August 4, 2021",Ontario,398,309,2.7,276,230,1.9,23,0.2,18,0.1,2,0
"August 5, 2021",Ontario,418,336,2.8,346,237,2.3,12,0.1,13,0.1,3,0
"August 6, 2021",Ontario,373,369,2.5,446,253,3,18,0.1,12,0.1,2,0
"August 7, 2021",Ontario,447,397,3,342,287,2.3,24,0.2,23,0.2,1,0
"August 8, 2021",Ontario,443,435,3,336,311,2.3,23,0.2,16,0.1,0,0
"August 9, 2021",Ontario,545,461,3.7,335,341,2.3,25,0.2,12,0.1,3,0
"August 10, 2021",Ontario,552,493,3.7,385,374,2.6,19,0.1,20,0.1,3,0
"August 11, 2021",Ontario,573,519,3.9,535,403,3.6,21,0.1,22,0.1,1,0
"August 12, 2021",Ontario,489,547,3.3,529,445,3.6,20,0.1,23,0.2,1,0
"August 13, 2021",Ontario,450,559,3.1,543,475,3.7,13,0.1,17,0.1,1,0
"August 14, 2021",Ontario,512,571,3.5,506,491,3.4,29,0.2,18,0.1,2,0
"August 15, 2021",Ontario,521,582,3.5,452,517,3.1,22,0.1,21,0.1,1,0
"August 16, 2021",Ontario,725,595,4.9,435,536,3,40,0.3,22,0.1,2,0
"August 17, 2021",Ontario,687,624,4.7,510,553,3.5,24,0.2,15,0.1,3,0
"August 18, 2021",Ontario,747,646,5.1,650,573,4.4,41,0.3,32,0.2,1,0
"August 19, 2021",Ontario,659,674,4.5,703,592,4.8,31,0.2,26,0.2,2,0
"August 20, 2021",Ontario,620,702,4.2,709,620,4.8,34,0.2,27,0.2,1,0
"August 21, 2021",Ontario,626,730,4.2,682,647,4.6,29,0.2,31,0.2,1,0
"August 22, 2021",Ontario,613,749,4.2,491,676,3.3,31,0.2,41,0.3,2,0
"August 23, 2021",Ontario,805,764,5.5,505,682,3.4,49,0.3,29,0.2,0,0
"August 24, 2021",Ontario,793,777,5.4,632,694,4.3,29,0.2,41,0.3,2,0
