"REF_DATE","GEO","DGUID","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Canada","2016A000011124","Both sexes","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","229678","","","","0"
"2018","Canada","2016A000011124","Both sexes","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","236509","","","","0"
"2019","Canada","2016A000011124","Both sexes","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","243103","","","","0"
"2020","Canada","2016A000011124","Both sexes","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","249861","","","","0"
"2021","Canada","2016A000011124","Both sexes","90 to 94 years","Persons","249","units","0","v31226524","1.1.126","256552","","","","0"
"2010","Canada","2016A000011124","Both sexes","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","41196","","","","0"
"2011","Canada","2016A000011124","Both sexes","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","43138","","","","0"
"2012","Canada","2016A000011124","Both sexes","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","44963","","","","0"
"2013","Canada","2016A000011124","Both sexes","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","46722","","","","0"
"2014","Canada","2016A000011124","Both sexes","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","49296","","","","0"
"2015","Canada","2016A000011124","Both sexes","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","53488","","","","0"
"2016","Canada","2016A000011124","Both sexes","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","59110","","","","0"
"2017","Canada","2016A000011124","Both sexes","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","63937","","","","0"
"2018","Canada","2016A000011124","Both sexes","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","67778","","","","0"
"2019","Canada","2016A000011124","Both sexes","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","71993","","","","0"
"2020","Canada","2016A000011124","Both sexes","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","75118","","","","0"
"2021","Canada","2016A000011124","Both sexes","95 to 99 years","Persons","249","units","0","v31226530","1.1.132","76882","","","","0"
"2010","Canada","2016A000011124","Both sexes","100 years and over","Persons","249","units","0","v31226536","1.1.138","5742","","","","0"
"2011","Canada","2016A000011124","Both sexes","100 years and over","Persons","249","units","0","v31226536","1.1.138","6034","","","","0"
"2012","Canada","2016A000011124","Both sexes","100 years and over","Persons","249","units","0","v31226536","1.1.138","6664","","","","0"
"2013","Canada","2016A000011124","Both sexes","100 years and over","Persons","249","units","0","v31226536","1.1.138","7056","","","","0"
"2014","Canada","2016A000011124","Both sexes","100 years and over","Persons","249","units","0","v31226536","1.1.138","7725","","","","0"
"2015","Canada","2016A000011124","Both sexes","100 years and over","Persons","249","units","0","v31226536","1.1.138","7911","","","","0"
"2016","Canada","2016A000011124","Both sexes","100 years and over","Persons","249","units","0","v31226536","1.1.138","8643","","","","0"
"2017","Canada","2016A000011124","Both sexes","100 years and over","Persons","249","units","0","v31226536","1.1.138","9002","","","","0"
"2018","Canada","2016A000011124","Both sexes","100 years and over","Persons","249","units","0","v31226536","1.1.138","9457","","","","0"
"2019","Canada","2016A000011124","Both sexes","100 years and over","Persons","249","units","0","v31226536","1.1.138","10581","","","","0"
"2020","Canada","2016A000011124","Both sexes","100 years and over","Persons","249","units","0","v31226536","1.1.138","11722","","","","0"
"2021","Canada","2016A000011124","Both sexes","100 years and over","Persons","249","units","0","v31226536","1.1.138","12822","","","","0"
"2010","Canada","2016A000011124","Males","All ages","Persons","249","units","0","v466669","1.2.1","16847823","","","","0"
"2011","Canada","2016A000011124","Males","All ages","Persons","249","units","0","v466669","1.2.1","17014528","","","","0"
"2012","Canada","2016A000011124","Males","All ages","Persons","249","units","0","v466669","1.2.1","17209900","","","","0"
"2013","Canada","2016A000011124","Males","All ages","Persons","249","units","0","v466669","1.2.1","17401165","","","","0"
"2014","Canada","2016A000011124","Males","All ages","Persons","249","units","0","v466669","1.2.1","17581697","","","","0"
"2015","Canada","2016A000011124","Males","All ages","Persons","249","units","0","v466669","1.2.1","17712801","","","","0"
"2016","Canada","2016A000011124","Males","All ages","Persons","249","units","0","v466669","1.2.1","17916496","","","","0"
"2017","Canada","2016A000011124","Males","All ages","Persons","249","units","0","v466669","1.2.1","18136188","","","","0"
"2018","Canada","2016A000011124","Males","All ages","Persons","249","units","0","v466669","1.2.1","18406284","","","","0"
"2019","Canada","2016A000011124","Males","All ages","Persons","249","units","0","v466669","1.2.1","18682725","","","","0"
"2020","Canada","2016A000011124","Males","All ages","Persons","249","units","0","v466669","1.2.1","18900899","","","","0"
"2021","Canada","2016A000011124","Males","All ages","Persons","249","units","0","v466669","1.2.1","19007832","","","","0"
"2010","Canada","2016A000011124","Males","0 to 4 years","Persons","249","units","0","v466885","1.2.7","958928","","","","0"
"2011","Canada","2016A000011124","Males","0 to 4 years","Persons","249","units","0","v466885","1.2.7","973013","","","","0"
"2012","Canada","2016A000011124","Males","0 to 4 years","Persons","249","units","0","v466885","1.2.7","980985","","","","0"
"2013","Canada","2016A000011124","Males","0 to 4 years","Persons","249","units","0","v466885","1.2.7","985155","","","","0"
"2014","Canada","2016A000011124","Males","0 to 4 years","Persons","249","units","0","v466885","1.2.7","986082","","","","0"
"2015","Canada","2016A000011124","Males","0 to 4 years","Persons","249","units","0","v466885","1.2.7","986676","","","","0"
"2016","Canada","2016A000011124","Males","0 to 4 years","Persons","249","units","0","v466885","1.2.7","993580","","","","0"
"2017","Canada","2016A000011124","Males","0 to 4 years","Persons","249","units","0","v466885","1.2.7","994502","","","","0"
"2018","Canada","2016A000011124","Males","0 to 4 years","Persons","249","units","0","v466885","1.2.7","994268","","","","0"
"2019","Canada","2016A000011124","Males","0 to 4 years","Persons","249","units","0","v466885","1.2.7","990725","","","","0"
"2020","Canada","2016A000011124","Males","0 to 4 years","Persons","249","units","0","v466885","1.2.7","984057","","","","0"
"2021","Canada","2016A000011124","Males","0 to 4 years","Persons","249","units","0","v466885","1.2.7","965385","","","","0"
"2010","Canada","2016A000011124","Males","5 to 9 years","Persons","249","units","0","v466699","1.2.13","920043","","","","0"
"2011","Canada","2016A000011124","Males","5 to 9 years","Persons","249","units","0","v466699","1.2.13","928425","","","","0"
"2012","Canada","2016A000011124","Males","5 to 9 years","Persons","249","units","0","v466699","1.2.13","945652","","","","0"
"2013","Canada","2016A000011124","Males","5 to 9 years","Persons","249","units","0","v466699","1.2.13","966874","","","","0"
"2014","Canada","2016A000011124","Males","5 to 9 years","Persons","249","units","0","v466699","1.2.13","985043","","","","0"
"2015","Canada","2016A000011124","Males","5 to 9 years","Persons","249","units","0","v466699","1.2.13","1003138","","","","0"
"2016","Canada","2016A000011124","Males","5 to 9 years","Persons","249","units","0","v466699","1.2.13","1019960","","","","0"
"2017","Canada","2016A000011124","Males","5 to 9 years","Persons","249","units","0","v466699","1.2.13","1030316","","","","0"
"2018","Canada","2016A000011124","Males","5 to 9 years","Persons","249","units","0","v466699","1.2.13","1038162","","","","0"
"2019","Canada","2016A000011124","Males","5 to 9 years","Persons","249","units","0","v466699","1.2.13","1042811","","","","0"
"2020","Canada","2016A000011124","Males","5 to 9 years","Persons","249","units","0","v466699","1.2.13","1047225","","","","0"
"2021","Canada","2016A000011124","Males","5 to 9 years","Persons","249","units","0","v466699","1.2.13","1046126","","","","0"
"2010","Canada","2016A000011124","Males","10 to 14 years","Persons","249","units","0","v466717","1.2.19","1006314","","","","0"
"2011","Canada","2016A000011124","Males","10 to 14 years","Persons","249","units","0","v466717","1.2.19","986954","","","","0"
"2012","Canada","2016A000011124","Males","10 to 14 years","Persons","249","units","0","v466717","1.2.19","974448","","","","0"
"2013","Canada","2016A000011124","Males","10 to 14 years","Persons","249","units","0","v466717","1.2.19","969050","","","","0"
"2014","Canada","2016A000011124","Males","10 to 14 years","Persons","249","units","0","v466717","1.2.19","970398","","","","0"
"2015","Canada","2016A000011124","Males","10 to 14 years","Persons","249","units","0","v466717","1.2.19","968904","","","","0"
"2016","Canada","2016A000011124","Males","10 to 14 years","Persons","249","units","0","v466717","1.2.19","978544","","","","0"
"2017","Canada","2016A000011124","Males","10 to 14 years","Persons","249","units","0","v466717","1.2.19","992477","","","","0"
"2018","Canada","2016A000011124","Males","10 to 14 years","Persons","249","units","0","v466717","1.2.19","1014167","","","","0"
"2019","Canada","2016A000011124","Males","10 to 14 years","Persons","249","units","0","v466717","1.2.19","1035393","","","","0"
"2020","Canada","2016A000011124","Males","10 to 14 years","Persons","249","units","0","v466717","1.2.19","1056546","","","","0"
"2021","Canada","2016A000011124","Males","10 to 14 years","Persons","249","units","0","v466717","1.2.19","1065941","","","","0"
"2010","Canada","2016A000011124","Males","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1149965","","","","0"
"2011","Canada","2016A000011124","Males","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1145788","","","","0"
"2012","Canada","2016A000011124","Males","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1132074","","","","0"
"2013","Canada","2016A000011124","Males","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1112409","","","","0"
"2014","Canada","2016A000011124","Males","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1094406","","","","0"
"2015","Canada","2016A000011124","Males","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1080291","","","","0"
"2016","Canada","2016A000011124","Males","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1074818","","","","0"
"2017","Canada","2016A000011124","Males","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1076108","","","","0"
"2018","Canada","2016A000011124","Males","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1082239","","","","0"
"2019","Canada","2016A000011124","Males","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1083358","","","","0"
"2020","Canada","2016A000011124","Males","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1075008","","","","0"
"2021","Canada","2016A000011124","Males","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1049426","","","","0"
"2010","Canada","2016A000011124","Males","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1178481","","","","0"
"2011","Canada","2016A000011124","Males","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1193322","","","","0"
"2012","Canada","2016A000011124","Males","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1220026","","","","0"
"2013","Canada","2016A000011124","Males","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1241717","","","","0"
"2014","Canada","2016A000011124","Males","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1252785","","","","0"
"2015","Canada","2016A000011124","Males","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1244697","","","","0"
"2016","Canada","2016A000011124","Males","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1242113","","","","0"
"2017","Canada","2016A000011124","Males","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1250319","","","","0"
"2018","Canada","2016A000011124","Males","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1270494","","","","0"
"2019","Canada","2016A000011124","Males","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1292734","","","","0"
"2020","Canada","2016A000011124","Males","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1295901","","","","0"
"2021","Canada","2016A000011124","Males","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1279464","","","","0"
"2010","Canada","2016A000011124","Males","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1184964","","","","0"
"2011","Canada","2016A000011124","Males","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1188376","","","","0"
"2012","Canada","2016A000011124","Males","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1199716","","","","0"
"2013","Canada","2016A000011124","Males","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1209043","","","","0"
"2014","Canada","2016A000011124","Males","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1225550","","","","0"
"2015","Canada","2016A000011124","Males","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1239356","","","","0"
